OSHPD_ID,FAC_NAME,City,Zip,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_DX_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,ICD_IMPLANTATION,OTH_ICD_PROCEDURES,PCI_WITH_STENT,PCI_WITHOUT_STENT,ATHERECTOMY_PTCRA,THROMBO_AGT,PTBV,DX_EP_STUDY,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTIONAL,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,OTHR_CATH_PROC,CATH_TOTL
106301167,KINDRED HOSPITAL - SANTA ANA,SANTA ANA,92706,28,902,0,0,1,0,0,1,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106301175,FOUNTAIN VALLEY REGIONAL HOSPITAL AND MEDICAL CENTER - EUCLID,FOUNTAIN VALLEY,92708,4711,668892,4367,502353,0,0,9,9,No,3899,226,33,No,,,0,1375,CV SURG,3,0,0,120,4,120,4,100,3,0,0,0,0,589,268,671,262,1260,530,1260,0,103,45,66,21,464,66,27,0,0,42,40,843,429,0,39,9,0,3454
106301188,ANAHEIM GLOBAL MEDICAL CENTER,ANAHEIM,92805,423,51443,723,52374,0,0,5,5,No,886,20,4,No,,,0,274,CV SURG,2,0,0,40,0,40,0,31,2,0,0,0,0,62,28,35,18,97,46,130,0,3,1,1,1,43,1,0,0,0,0,0,25,15,0,11,0,0,231
106301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,NEWPORT BEACH,92663,5229,962666,5488,632958,0,3,19,22,Yes,6614,306,29,No,,,0,2107,CV SURG,3,0,0,374,111,374,111,164,5,0,0,0,0,516,311,2066,1106,2582,1417,1556,4,230,174,91,110,582,37,15,0,15,53,366,259,172,5,22,25,735,4451
106301209,HUNTINGTON BEACH HOSPITAL,HUNTINGTON BEACH,92647,296,34065,46,3029,0,0,2,2,No,0,0,0,No,,,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106301234,LA PALMA INTERCOMMUNITY HOSPITAL,LA PALMA,90623,357,29730,216,11886,0,0,3,3,Yes,287,9,0,No,,,0,98,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,10,8,4,4,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,26
106301248,LOS ALAMITOS MEDICAL CENTER,LOS ALAMITOS,90720,2326,328290,3042,297135,0,0,6,6,No,1137,49,0,No,,,0,295,CATH LAB,0,0,0,0,0,0,0,0,2,0,0,0,0,356,201,178,61,534,262,534,0,89,31,5,25,245,17,0,0,0,20,4,504,387,1,5,0,0,1867
106301258,SOUTH COAST GLOBAL MEDICAL CENTER,SANTA ANA,92704,1168,97505,1261,98533,0,0,5,5,Yes,1133,49,0,No,,,0,561,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,MISSION VIEJO,92691,4621,715637,2719,270803,0,0,13,13,No,2642,161,23,No,,,0,876,CV SURG,2,0,0,173,3,173,3,129,3,0,0,0,1,679,583,824,955,1503,1539,1273,3,329,78,31,22,477,67,11,0,7,230,460,0,0,0,22,7,25,3042
106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,92868,7620,1706290,9053,930546,0,4,18,22,Yes,1589,247,58,No,,,0,655,CV SURG,2,0,0,121,0,121,0,62,2,0,0,0,0,383,413,333,288,716,701,693,1,85,48,40,41,326,24,16,0,2,127,132,15,8,0,18,5,1454,3035
106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,GARDEN GROVE,92843-1908,855,69383,820,50047,0,0,5,5,Yes,1493,58,6,No,,,0,563,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106301297,PLACENTIA LINDA HOSPITAL,PLACENTIA,92870,1093,141795,2948,279630,0,0,5,5,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106301304,NEWPORT BAY HOSPITAL,NEWPORT BEACH,92663,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106301317,SADDLEBACK MEMORIAL MEDICAL CENTER,LAGUNA HILLS,92653,2965,474090,1571,189735,0,0,10,10,Yes,2699,190,37,No,,,0,762,CV SURG,1,0,0,73,19,73,19,68,3,0,0,0,0,566,378,583,304,1149,682,1046,0,226,114,59,39,473,48,7,0,9,106,140,323,460,4,40,5,47,3146
106301325,SADDLEBACK MEMORIAL MEDICAL CENTER - SAN CLEMENTE,SAN CLEMENTE,92673,85,9690,240,17505,0,0,3,3,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106301337,MISSION HOSPITAL LAGUNA BEACH,LAGUNA BEACH,92651,409,55954,842,62609,0,0,6,6,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,92868,9377,1220676,8109,470175,14,9,0,23,Yes,4898,322,58,No,,,0,1557,CV SURG,3,0,0,157,20,157,20,92,4,0,0,0,0,1705,1172,1363,1362,3068,2534,1955,0,186,117,202,36,1096,92,15,3,1,751,510,311,440,2,25,27,73,5842
106301342,ST. JUDE MEDICAL CENTER,FULLERTON,92835,2751,376223,10098,623533,0,7,12,19,Yes,2367,158,40,No,,,0,629,CV SURG,2,0,0,147,1,147,1,95,6,0,0,0,0,324,316,477,129,801,445,1244,0,131,78,64,31,456,33,11,0,0,105,117,196,183,6,47,4,1455,4161
106301357,FOOTHILL REGIONAL MEDICAL CENTER,TUSTIN,92780,509,35205,622,30519,0,0,5,5,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106301379,WEST ANAHEIM MEDICAL CENTER,ANAHEIM,92804,813,91042,149,11730,0,0,5,5,Yes,0,0,0,No,,,0,0,CV SURG,1,0,0,33,0,33,0,33,1,0,0,0,0,240,132,28,16,268,148,272,0,16,16,9,2,147,90,0,0,0,0,0,0,0,0,16,0,0,568
106301380,KINDRED HOSPITAL - WESTMINSTER,WESTMINSTER,92683,366,13200,0,0,5,0,0,5,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,SANTA ANA,92705,2641,319904,1396,113748,0,0,11,11,No,1924,22,2,No,,,0,763,CV SURG,1,0,0,67,0,67,0,52,2,0,0,0,0,527,327,697,391,1224,718,1216,0,31,19,26,8,546,41,58,0,0,13,12,46,1,0,46,0,10,2073
106301781,FAIRVIEW DEVELOPMENTAL CENTER,COSTA MESA,92626,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106304039,FOUNTAIN VALLEY REGIONAL HOSPITAL AND MEDICAL CENTER - WARNER,FOUNTAIN VALLEY,92708,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106304045,HOAG HOSPITAL IRVINE,IRVINE,92618,1469,146252,1947,134769,0,0,3,3,Yes,0,0,0,No,,,0,0,CV SURG,1,0,0,0,0,0,0,0,2,0,0,0,0,201,296,497,809,698,1105,487,0,112,27,14,4,175,25,0,55,0,16,15,198,707,0,5,9,151,2000
106304079,HEALTHSOUTH TUSTIN REHABILITATION HOSPITAL,TUSTIN,92780,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106304113,CHILDRENS HOSPITAL AT MISSION,MISSION VIEJO,92691,277,21580,393,19974,0,0,10,10,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
106304159,HEALTHBRIDGE CHILDRENS HOSPITAL-ORANGE,ORANGE,92866,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106304306,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - IRVINE,IRVINE,92618,3624,481999,13664,927327,0,6,8,14,Yes,2757,164,6,Yes,,YES,1901,856,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,60,25,61,8,121,33,121,0,19,5,2,2,33,4,0,0,0,0,0,0,0,0,2,0,9,197
106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,ANAHEIM,92806,3710,531786,10320,982769,0,6,8,14,Yes,3677,254,44,Yes,,YES,2490,1187,NEITHER,0,0,0,0,0,0,0,0,1,0,0,0,0,86,0,68,0,154,0,154,0,39,41,1,6,0,0,0,0,0,0,0,0,0,0,0,0,7,248
106304460,HOAG ORTHOPEDIC INSTITUTE,IRVINE,92618,4788,685615,932,92198,0,0,9,9,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106304583,"LAGUNA TREATMENT HOSPITAL, LLC",ALISO VIEJO,92656,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106310791,SUTTER AUBURN FAITH HOSPITAL,AUBURN,95602,885,122115,1921,142215,0,0,5,5,Yes,0,0,0,No,,,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,23,0,39,0,0,16,18,0,5,0,0,0,0,0,0,0,294,235,0,0,0,327,895
106311000,SUTTER ROSEVILLE MEDICAL CENTER,ROSEVILLE,95661,5600,742899,7347,550583,9,5,1,15,Yes,2572,111,15,No,,,0,720,CATH LAB,0,0,0,0,0,0,0,0,3,0,0,0,0,561,419,321,230,882,649,882,0,141,43,66,42,361,60,0,36,0,0,0,526,556,4,15,3,2534,5269
106314024,KAISER FOUNDATION HOSPITAL - ROSEVILLE,ROSEVILLE,95661,3916,439280,14642,1238789,12,6,0,18,Yes,5772,473,106,No,,,0,1631,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,400,469,450,14,850,483,1319,0,0,0,0,0,453,30,1,0,0,0,0,7,3,0,23,0,0,1836
106314029,TELECARE PLACER COUNTY PSYCHIATRIC HEALTH FACILITY,ROSEVILLE,95678,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,PORTOLA,96122,0,0,349,6787,0,1,0,1,No,0,1,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106320986,PLUMAS DISTRICT HOSPITAL,QUINCY,95971,77,8865,341,28215,0,0,1,1,No,71,2,0,No,,,0,24,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106321016,SENECA DISTRICT HOSPITAL,CHESTER,96020,2,35,273,7250,0,0,1,1,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106330120,THE BETTY FORD CENTER,RANCHO MIRAGE,92270,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106331145,CORONA REGIONAL MEDICAL CENTER-MAGNOLIA,CORONA,92879,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106331152,CORONA REGIONAL MEDICAL CENTER-MAIN,CORONA,92882,1320,150109,1387,97316,0,0,4,4,Yes,904,16,4,No,,,0,296,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,158,0,75,0,233,0,233,0,81,26,34,25,0,0,0,0,0,53,41,30,20,0,0,0,80,623
106331164,DESERT REGIONAL MEDICAL CENTER,PALM SPRINGS,92262,5487,726615,2641,262095,0,0,10,10,Yes,2969,218,61,No,,,0,872,CV SURG,1,0,0,128,43,128,43,172,3,0,0,0,0,978,314,442,135,1420,449,1420,0,157,64,78,13,427,47,12,0,0,19,140,2,0,0,36,6,0,2421
106331168,EISENHOWER MEDICAL CENTER,RANCHO MIRAGE,92270,7357,835044,16389,807743,0,2,14,16,Yes,0,0,0,No,,,0,0,CV SURG,2,0,0,279,3,279,3,133,2,0,0,0,0,958,1061,1111,761,2069,1822,0,0,290,0,0,0,748,80,53,0,21,0,0,361,39,0,0,0,0,1592
106331194,HEMET VALLEY MEDICAL CENTER,HEMET,92543,2109,249585,1100,104910,0,0,6,6,Yes,1069,50,7,No,,,0,415,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,108,22,401,37,509,59,155,0,66,16,65,17,0,0,0,0,0,0,0,0,0,0,0,0,0,319
106331216,JOHN F KENNEDY MEMORIAL HOSPITAL,INDIO,92201,1847,169110,1857,145680,0,2,5,7,Yes,2204,104,7,No,,,0,843,CATH LAB,0,0,0,0,0,0,0,0,2,0,0,0,0,167,46,32,0,199,46,195,0,0,0,0,0,48,2,0,0,0,0,13,13,0,0,5,0,9,285
106331226,PACIFIC GROVE HOSPITAL,RIVERSIDE,92506,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106331288,PALO VERDE HOSPITAL,BLYTHE,92225,261,18465,698,37800,0,0,2,2,No,154,6,0,No,,,0,55,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106331293,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,RIVERSIDE,92503,2877,356190,1629,154020,0,0,7,7,Yes,2226,154,57,No,,,0,843,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106331312,RIVERSIDE COMMUNITY HOSPITAL,RIVERSIDE,92501,5251,821048,3254,324109,2,2,9,13,No,3630,170,19,No,,,0,1417,CV SURG,2,0,0,239,10,239,10,201,5,0,0,0,0,3195,1858,2718,1319,5913,3177,3198,0,174,103,106,116,1601,200,81,9,0,524,391,794,237,27,60,27,1426,9074
106331326,SAN GORGONIO MEMORIAL HOSPITAL,BANNING,92220,569,68024,1025,70920,0,0,3,3,No,304,10,2,No,,,0,85,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106332172,KINDRED HOSPITAL - RIVERSIDE,PERRIS,92571,158,13558,0,0,2,0,0,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106334001,SOUTHWEST HEALTHCARE SYSTEM-WILDOMAR,WILDOMAR,92595,2973,387588,1288,114216,0,0,5,5,Yes,1,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106334018,MENIFEE VALLEY MEDICAL CENTER,SUN CITY,92585,579,69150,497,48060,0,0,3,3,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106334025,KAISER FOUNDATION HOSPITAL - RIVERSIDE,RIVERSIDE,92505,3052,385447,8986,789501,0,0,7,7,No,3287,251,37,No,,,0,1030,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,MORENO VALLEY,92555,784,75063,3107,288879,0,0,3,3,No,1337,37,4,No,,,0,371,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,MURRIETA,92562,1195,140346,1751,157380,0,0,4,4,Yes,3569,179,11,No,,,0,877,CATH LAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106334457,TELECARE RIVERSIDE COUNTY PSYCHIATRIC HEALTH FACILITY,INDIO,92201,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106334487,RIVERSIDE UNIVERSITY HEALTH SYSTEM - MEDICAL CENTER,MORENO VALLEY,92555,2595,460195,3962,496967,0,0,10,10,Yes,1442,86,13,No,,,0,395,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106334564,TEMECULA VALLEY HOSPITAL,TEMECULA,92592,3565,238170,1443,67128,0,0,5,5,Yes,2,0,0,No,,,0,0,CV SURG,1,0,0,85,43,85,43,123,1,0,0,0,0,813,552,362,334,1175,886,1406,6,126,106,134,42,92,4,26,2,0,28,26,327,690,2,36,4,0,3057
106334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,MURRIETA,92563,2485,347191,1698,159865,6,0,0,6,No,941,16,3,No,,,0,244,CV SURG,2,0,0,130,0,130,0,113,3,0,0,0,0,741,300,1389,548,2130,848,2125,0,80,50,51,34,802,70,17,0,0,36,24,350,194,0,41,17,85,3976
106340913,KAISER FOUNDATION HOSPITAL - SACRAMENTO,SACRAMENTO,95825,2720,622812,13098,1055893,0,5,12,17,Yes,0,0,0,No,,,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,330,0,230,0,560,0,433,0,0,0,0,0,0,0,0,0,0,43,79,5,0,0,0,0,0,560
106340947,MERCY GENERAL HOSPITAL,SACRAMENTO,95819,4572,973714,2551,274534,3,8,7,18,Yes,977,55,24,No,,,0,299,CV SURG,4,0,0,990,248,990,248,530,3,0,0,0,0,1566,771,1886,520,3452,1291,2270,3,399,303,233,320,2387,473,106,5,2,592,827,493,312,0,83,45,393,9246
106340950,MERCY SAN JUAN HOSPITAL,CARMICHAEL,95608,4401,738034,5814,426919,1,5,10,16,Yes,1949,375,210,No,,,0,529,CV SURG,1,0,0,183,13,183,13,92,3,0,0,0,0,575,302,538,133,1113,435,670,0,135,25,15,3,265,8,20,4,4,0,0,195,575,0,10,0,125,2054
106340951,METHODIST HOSPITAL OF SACRAMENTO,SACRAMENTO,95823,2224,204644,3915,275149,0,4,6,10,Yes,1765,172,83,No,,,0,537,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,SACRAMENTO,95817,12710,2588970,18018,1621380,0,4,27,31,Yes,1596,171,38,No,,,0,573,CV SURG,3,0,0,208,37,208,37,85,6,33,21,87,71,762,1322,837,753,1719,2167,1510,11,151,50,75,57,560,21,77,0,26,324,283,147,435,30,49,8,251,4065
106341051,"SUTTER MEDICAL CENTER, SACRAMENTO",SACRAMENTO,95816,7673,1133958,8028,621735,0,4,16,20,Yes,6844,441,254,No,,,0,0,CV SURG,3,66,82,789,204,855,286,474,5,22,8,37,22,1206,814,1179,394,2444,1238,2444,181,56,68,178,77,658,2,0,49,14,50,241,1095,398,7,25,14,3337,8894
106342344,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,SACRAMENTO,95823,4545,584450,10034,858639,8,8,0,16,No,2701,110,10,No,,,0,667,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,843,0,448,0,1291,0,802,0,0,0,0,0,460,21,1,0,0,0,0,68,0,0,37,0,0,1389
106342392,SIERRA VISTA HOSPITAL,SACRAMENTO,95823,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106344011,SACRAMENTO MENTAL HEALTH TREATMENT CENTER,SACRAMENTO,95817,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106344021,HERITAGE OAKS HOSPITAL,SACRAMENTO,95841,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106344029,MERCY HOSPITAL OF FOLSOM,FOLSOM,95630,1800,239011,1765,155016,0,0,4,4,Yes,835,54,29,No,,,0,211,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106344035,VIBRA HOSPITAL OF SACRAMENTO,FOLSOM,95630,94,2558,0,0,2,0,0,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,SACRAMENTO,95817,1205,169582,1173,54332,0,0,5,5,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106344170,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL,CARMICHAEL,95608,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106344188,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SACRAMENTO,SACRAMENTO,95817,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106350784,HAZEL HAWKINS MEMORIAL HOSPITAL,HOLLISTER,95023,673,75156,1983,101183,1,3,2,6,Yes,488,16,2,No,,,0,162,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106361110,BEAR VALLEY COMMUNITY HOSPITAL,BIG BEAR LAKE,92315,0,0,57,1704,0,0,1,1,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106361144,CHINO VALLEY MEDICAL CENTER,CHINO,91710,989,123428,213,24997,0,0,4,4,Yes,1,0,0,No,,,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,87,56,6,5,93,61,77,0,7,3,1,1,0,0,0,0,0,0,4,8,26,1,0,0,24,152
106361166,MONTCLAIR HOSPITAL MEDICAL CENTER,MONTCLAIR,91763,819,54197,428,16512,0,0,3,3,No,1102,39,2,No,,,0,420,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
